Model,MDO3024
1.993600e-06,0.91
1.994400e-06,0.93
1.995200e-06,0.91
1.996000e-06,0.89
1.996800e-06,0.93
1.997600e-06,0.95
1.998400e-06,0.93
1.999200e-06,0.93
2.000000e-06,0.93
2.000800e-06,0.95
2.001600e-06,0.95
2.002400e-06,0.93
2.003200e-06,0.91
2.004000e-06,0.95
2.004800e-06,0.95
2.005600e-06,0.95
2.006400e-06,0.97
2.007200e-06,0.97
2.008000e-06,0.95
2.008800e-06,0.95
2.009600e-06,0.95
2.010400e-06,0.97
2.011200e-06,0.97
2.012000e-06,0.97
2.012800e-06,0.99
2.013600e-06,0.99
2.014400e-06,0.97
2.015200e-06,0.97
2.016000e-06,0.97
2.016800e-06,0.99
2.017600e-06,0.99
2.018400e-06,0.97
2.019200e-06,0.99
2.020000e-06,0.97
2.020800e-06,0.99
2.021600e-06,0.99
2.022400e-06,0.99
2.023200e-06,1.01
2.024000e-06,1.03
2.024800e-06,0.99
2.025600e-06,0.99
2.026400e-06,1.01
2.027200e-06,0.99
2.028000e-06,1.01
2.028800e-06,1.01
2.029600e-06,0.99
2.030400e-06,1.01
2.031200e-06,1.01
2.032000e-06,1.03
2.032800e-06,1.01
2.033600e-06,1.03
2.034400e-06,1.03
2.035200e-06,1.03
2.036000e-06,1.03
2.036800e-06,1.03
2.037600e-06,1.03
2.038400e-06,1.05
2.039200e-06,1.05
2.040000e-06,1.05
2.040800e-06,1.05
2.041600e-06,1.05
2.042400e-06,1.07
2.043200e-06,1.07
2.044000e-06,1.05
2.044800e-06,1.07
2.045600e-06,1.05
2.046400e-06,1.05
2.047200e-06,1.07
2.048000e-06,1.07
2.048800e-06,1.07
2.049600e-06,1.07
2.050400e-06,1.09
2.051200e-06,1.05
2.052000e-06,1.07
2.052800e-06,1.09
2.053600e-06,1.09
2.054400e-06,1.09
2.055200e-06,1.07
2.056000e-06,1.09
2.056800e-06,1.11
2.057600e-06,1.09
2.058400e-06,1.09
2.059200e-06,1.09
2.060000e-06,1.09
2.060800e-06,1.11
2.061600e-06,1.09
2.062400e-06,1.09
2.063200e-06,1.09
2.064000e-06,1.09
2.064800e-06,1.09
2.065600e-06,1.09
2.066400e-06,1.09
2.067200e-06,1.11
2.068000e-06,1.09
2.068800e-06,1.13
2.069600e-06,1.13
2.070400e-06,1.13
2.071200e-06,1.13
2.072000e-06,1.11
2.072800e-06,1.11
2.073600e-06,1.13
2.074400e-06,1.15
2.075200e-06,1.13
2.076000e-06,1.13
2.076800e-06,1.13
2.077600e-06,1.15
2.078400e-06,1.15
2.079200e-06,1.15
2.080000e-06,1.15
2.080800e-06,1.15
2.081600e-06,1.15
2.082400e-06,1.15
2.083200e-06,1.15
2.084000e-06,1.15
2.084800e-06,1.13
2.085600e-06,1.13
2.086400e-06,1.15
2.087200e-06,1.13
2.088000e-06,1.17
2.088800e-06,1.17
2.089600e-06,1.15
2.090400e-06,1.15
2.091200e-06,1.17
2.092000e-06,1.15
2.092800e-06,1.17
2.093600e-06,1.15
2.094400e-06,1.19
2.095200e-06,1.15
2.096000e-06,1.17
2.096800e-06,1.19
2.097600e-06,1.19
2.098400e-06,1.19
2.099200e-06,1.19
2.100000e-06,1.17
2.100800e-06,1.19
2.101600e-06,1.19
2.102400e-06,1.21
2.103200e-06,1.21
2.104000e-06,1.19
2.104800e-06,1.21
2.105600e-06,1.21
2.106400e-06,1.19
2.107200e-06,1.19
2.108000e-06,1.21
2.108800e-06,1.23
2.109600e-06,1.21
2.110400e-06,1.21
2.111200e-06,1.23
2.112000e-06,1.21
2.112800e-06,1.23
2.113600e-06,1.21
2.114400e-06,1.23
2.115200e-06,1.23
2.116000e-06,1.21
2.116800e-06,1.23
2.117600e-06,1.23
2.118400e-06,1.23
2.119200e-06,1.25
2.120000e-06,1.23
2.120800e-06,1.25
2.121600e-06,1.25
2.122400e-06,1.23
2.123200e-06,1.27
2.124000e-06,1.27
2.124800e-06,1.23
2.125600e-06,1.23
2.126400e-06,1.23
2.127200e-06,1.25
2.128000e-06,1.25
2.128800e-06,1.25
2.129600e-06,1.27
2.130400e-06,1.25
2.131200e-06,1.25
2.132000e-06,1.27
2.132800e-06,1.27
2.133600e-06,1.27
2.134400e-06,1.27
2.135200e-06,1.23
2.136000e-06,1.27
2.136800e-06,1.27
2.137600e-06,1.29
2.138400e-06,1.27
2.139200e-06,1.29
2.140000e-06,1.27
2.140800e-06,1.25
2.141600e-06,1.27
2.142400e-06,1.29
2.143200e-06,1.29
2.144000e-06,1.29
2.144800e-06,1.29
2.145600e-06,1.31
2.146400e-06,1.27
2.147200e-06,1.29
2.148000e-06,1.29
2.148800e-06,1.29
2.149600e-06,1.31
2.150400e-06,1.29
2.151200e-06,1.31
2.152000e-06,1.31
2.152800e-06,1.31
2.153600e-06,1.31
2.154400e-06,1.33
2.155200e-06,1.31
2.156000e-06,1.33
2.156800e-06,1.33
2.157600e-06,1.33
2.158400e-06,1.33
2.159200e-06,1.31
2.160000e-06,1.31
2.160800e-06,1.31
2.161600e-06,1.33
2.162400e-06,1.33
2.163200e-06,1.31
2.164000e-06,1.31
2.164800e-06,1.35
2.165600e-06,1.33
2.166400e-06,1.33
2.167200e-06,1.37
2.168000e-06,1.35
2.168800e-06,1.35
2.169600e-06,1.33
2.170400e-06,1.35
2.171200e-06,1.35
2.172000e-06,1.35
2.172800e-06,1.35
2.173600e-06,1.35
2.174400e-06,1.35
2.175200e-06,1.35
2.176000e-06,1.37
2.176800e-06,1.35
2.177600e-06,1.35
2.178400e-06,1.35
2.179200e-06,1.37
2.180000e-06,1.35
2.180800e-06,1.35
2.181600e-06,1.37
2.182400e-06,1.37
2.183200e-06,1.37
2.184000e-06,1.37
2.184800e-06,1.37
2.185600e-06,1.37
2.186400e-06,1.39
2.187200e-06,1.39
2.188000e-06,1.37
2.188800e-06,1.37
2.189600e-06,1.37
2.190400e-06,1.39
2.191200e-06,1.39
2.192000e-06,1.37
2.192800e-06,1.37
2.193600e-06,1.37
2.194400e-06,1.41
2.195200e-06,1.41
2.196000e-06,1.39
2.196800e-06,1.39
2.197600e-06,1.41
2.198400e-06,1.39
2.199200e-06,1.39
2.200000e-06,1.43
2.200800e-06,1.41
2.201600e-06,1.41
2.202400e-06,1.43
2.203200e-06,1.41
2.204000e-06,1.41
2.204800e-06,1.43
2.205600e-06,1.43
2.206400e-06,1.41
2.207200e-06,1.43
2.208000e-06,1.41
2.208800e-06,1.43
2.209600e-06,1.43
2.210400e-06,1.41
2.211200e-06,1.41
2.212000e-06,1.43
2.212800e-06,1.43
2.213600e-06,1.43
2.214400e-06,1.43
2.215200e-06,1.43
2.216000e-06,1.43
2.216800e-06,1.41
2.217600e-06,1.41
2.218400e-06,1.45
2.219200e-06,1.41
2.220000e-06,1.45
2.220800e-06,1.43
2.221600e-06,1.43
2.222400e-06,1.45
2.223200e-06,1.45
2.224000e-06,1.45
2.224800e-06,1.47
2.225600e-06,1.45
2.226400e-06,1.45
2.227200e-06,1.45
2.228000e-06,1.47
2.228800e-06,1.47
2.229600e-06,1.47
2.230400e-06,1.47
2.231200e-06,1.47
2.232000e-06,1.45
2.232800e-06,1.49
2.233600e-06,1.47
2.234400e-06,1.47
2.235200e-06,1.47
2.236000e-06,1.49
2.236800e-06,1.47
2.237600e-06,1.47
2.238400e-06,1.47
2.239200e-06,1.45
2.240000e-06,1.47
2.240800e-06,1.49
2.241600e-06,1.49
2.242400e-06,1.47
2.243200e-06,1.49
2.244000e-06,1.49
2.244800e-06,1.47
2.245600e-06,1.47
2.246400e-06,1.49
2.247200e-06,1.49
2.248000e-06,1.49
2.248800e-06,1.49
2.249600e-06,1.51
2.250400e-06,1.49
2.251200e-06,1.51
2.252000e-06,1.49
2.252800e-06,1.49
2.253600e-06,1.51
2.254400e-06,1.51
2.255200e-06,1.51
2.256000e-06,1.51
2.256800e-06,1.51
2.257600e-06,1.49
2.258400e-06,1.51
2.259200e-06,1.51
2.260000e-06,1.53
2.260800e-06,1.51
2.261600e-06,1.53
2.262400e-06,1.51
2.263200e-06,1.49
2.264000e-06,1.53
2.264800e-06,1.51
2.265600e-06,1.51
2.266400e-06,1.53
2.267200e-06,1.53
2.268000e-06,1.53
2.268800e-06,1.51
2.269600e-06,1.53
2.270400e-06,1.53
2.271200e-06,1.53
2.272000e-06,1.53
2.272800e-06,1.53
2.273600e-06,1.55
2.274400e-06,1.53
2.275200e-06,1.53
2.276000e-06,1.53
2.276800e-06,1.53
2.277600e-06,1.53
2.278400e-06,1.51
2.279200e-06,1.55
2.280000e-06,1.55
2.280800e-06,1.55
2.281600e-06,1.55
2.282400e-06,1.55
2.283200e-06,1.55
2.284000e-06,1.55
2.284800e-06,1.53
2.285600e-06,1.55
2.286400e-06,1.57
2.287200e-06,1.53
2.288000e-06,1.55
2.288800e-06,1.53
2.289600e-06,1.57
2.290400e-06,1.57
2.291200e-06,1.59
2.292000e-06,1.57
2.292800e-06,1.55
2.293600e-06,1.57
2.294400e-06,1.55
2.295200e-06,1.55
2.296000e-06,1.57
2.296800e-06,1.57
2.297600e-06,1.57
2.298400e-06,1.57
2.299200e-06,1.55
2.300000e-06,1.55
2.300800e-06,1.59
2.301600e-06,1.57
2.302400e-06,1.57
2.303200e-06,1.57
2.304000e-06,1.57
2.304800e-06,1.57
2.305600e-06,1.59
2.306400e-06,1.59
2.307200e-06,1.59
2.308000e-06,1.57
2.308800e-06,1.57
2.309600e-06,1.59
2.310400e-06,1.55
2.311200e-06,1.57
2.312000e-06,1.57
2.312800e-06,1.57
2.313600e-06,1.59
2.314400e-06,1.59
2.315200e-06,1.59
2.316000e-06,1.59
2.316800e-06,1.57
2.317600e-06,1.57
2.318400e-06,1.59
2.319200e-06,1.57
2.320000e-06,1.61
2.320800e-06,1.59
2.321600e-06,1.59
2.322400e-06,1.59
2.323200e-06,1.61
2.324000e-06,1.61
2.324800e-06,1.61
2.325600e-06,1.59
2.326400e-06,1.59
2.327200e-06,1.59
2.328000e-06,1.61
2.328800e-06,1.61
2.329600e-06,1.59
2.330400e-06,1.61
2.331200e-06,1.63
2.332000e-06,1.61
2.332800e-06,1.61
2.333600e-06,1.61
2.334400e-06,1.63
2.335200e-06,1.61
2.336000e-06,1.61
2.336800e-06,1.63
2.337600e-06,1.61
2.338400e-06,1.61
2.339200e-06,1.61
2.340000e-06,1.61
2.340800e-06,1.61
2.341600e-06,1.63
2.342400e-06,1.61
2.343200e-06,1.63
2.344000e-06,1.61
2.344800e-06,1.63
2.345600e-06,1.61
2.346400e-06,1.63
2.347200e-06,1.63
2.348000e-06,1.61
2.348800e-06,1.63
2.349600e-06,1.61
2.350400e-06,1.61
2.351200e-06,1.63
2.352000e-06,1.63
2.352800e-06,1.61
2.353600e-06,1.63
2.354400e-06,1.65
2.355200e-06,1.63
2.356000e-06,1.65
2.356800e-06,1.65
2.357600e-06,1.61
2.358400e-06,1.65
2.359200e-06,1.63
2.360000e-06,1.65
2.360800e-06,1.65
2.361600e-06,1.63
2.362400e-06,1.63
2.363200e-06,1.67
2.364000e-06,1.63
2.364800e-06,1.63
2.365600e-06,1.65
2.366400e-06,1.65
2.367200e-06,1.65
2.368000e-06,1.65
2.368800e-06,1.65
2.369600e-06,1.65
2.370400e-06,1.63
2.371200e-06,1.63
2.372000e-06,1.65
2.372800e-06,1.65
2.373600e-06,1.65
2.374400e-06,1.65
2.375200e-06,1.63
2.376000e-06,1.65
2.376800e-06,1.65
2.377600e-06,1.63
2.378400e-06,1.63
2.379200e-06,1.67
2.380000e-06,1.67
2.380800e-06,1.63
2.381600e-06,1.63
2.382400e-06,1.67
2.383200e-06,1.63
2.384000e-06,1.65
2.384800e-06,1.67
2.385600e-06,1.63
2.386400e-06,1.67
2.387200e-06,1.65
2.388000e-06,1.65
2.388800e-06,1.65
2.389600e-06,1.63
2.390400e-06,1.67
2.391200e-06,1.67
2.392000e-06,1.65
2.392800e-06,1.65
2.393600e-06,1.65
2.394400e-06,1.69
2.395200e-06,1.65
2.396000e-06,1.65
2.396800e-06,1.65
2.397600e-06,1.65
2.398400e-06,1.65
2.399200e-06,1.67
2.400000e-06,1.65
2.400800e-06,1.65
2.401600e-06,1.67
2.402400e-06,1.65
2.403200e-06,1.65
2.404000e-06,1.63
2.404800e-06,1.67
2.405600e-06,1.67
2.406400e-06,1.65
2.407200e-06,1.67
2.408000e-06,1.69
2.408800e-06,1.67
2.409600e-06,1.67
2.410400e-06,1.67
2.411200e-06,1.67
2.412000e-06,1.67
2.412800e-06,1.67
2.413600e-06,1.67
2.414400e-06,1.67
2.415200e-06,1.65
2.416000e-06,1.67
2.416800e-06,1.67
2.417600e-06,1.67
2.418400e-06,1.67
2.419200e-06,1.65
2.420000e-06,1.67
2.420800e-06,1.69
2.421600e-06,1.69
2.422400e-06,1.69
2.423200e-06,1.67
2.424000e-06,1.65
2.424800e-06,1.67
2.425600e-06,1.67
2.426400e-06,1.65
2.427200e-06,1.69
2.428000e-06,1.67
2.428800e-06,1.67
2.429600e-06,1.67
2.430400e-06,1.67
2.431200e-06,1.67
2.432000e-06,1.67
2.432800e-06,1.69
2.433600e-06,1.67
2.434400e-06,1.69
2.435200e-06,1.67
2.436000e-06,1.67
2.436800e-06,1.67
2.437600e-06,1.69
2.438400e-06,1.69
2.439200e-06,1.67
2.440000e-06,1.67
2.440800e-06,1.67
2.441600e-06,1.65
2.442400e-06,1.65
2.443200e-06,1.69
2.444000e-06,1.67
2.444800e-06,1.67
2.445600e-06,1.67
2.446400e-06,1.69
2.447200e-06,1.67
2.448000e-06,1.69
2.448800e-06,1.69
2.449600e-06,1.69
2.450400e-06,1.67
2.451200e-06,1.71
2.452000e-06,1.69
2.452800e-06,1.69
2.453600e-06,1.67
2.454400e-06,1.67
2.455200e-06,1.67
2.456000e-06,1.69
2.456800e-06,1.69
2.457600e-06,1.67
2.458400e-06,1.69
2.459200e-06,1.67
2.460000e-06,1.67
2.460800e-06,1.69
2.461600e-06,1.67
2.462400e-06,1.67
2.463200e-06,1.67
2.464000e-06,1.69
2.464800e-06,1.69
2.465600e-06,1.69
2.466400e-06,1.67
2.467200e-06,1.67
2.468000e-06,1.67
2.468800e-06,1.65
2.469600e-06,1.65
2.470400e-06,1.65
2.471200e-06,1.67
2.472000e-06,1.67
2.472800e-06,1.67
2.473600e-06,1.69
2.474400e-06,1.69
2.475200e-06,1.69
2.476000e-06,1.69
2.476800e-06,1.69
2.477600e-06,1.69
2.478400e-06,1.69
2.479200e-06,1.67
2.480000e-06,1.67
2.480800e-06,1.69
2.481600e-06,1.67
2.482400e-06,1.67
2.483200e-06,1.67
2.484000e-06,1.67
2.484800e-06,1.67
2.485600e-06,1.67
2.486400e-06,1.67
2.487200e-06,1.67
2.488000e-06,1.67
2.488800e-06,1.67
2.489600e-06,1.67
2.490400e-06,1.69
2.491200e-06,1.69
2.492000e-06,1.69
2.492800e-06,1.69
2.493600e-06,1.67
2.494400e-06,1.67
2.495200e-06,1.67
2.496000e-06,1.69
2.496800e-06,1.67
2.497600e-06,1.67
2.498400e-06,1.67
2.499200e-06,1.69
2.500000e-06,1.67
2.500800e-06,1.67
2.501600e-06,1.67
2.502400e-06,1.69
2.503200e-06,1.69
2.504000e-06,1.67
2.504800e-06,1.69
2.505600e-06,1.67
2.506400e-06,1.65
2.507200e-06,1.65
2.508000e-06,1.65
2.508800e-06,1.65
2.509600e-06,1.65
2.510400e-06,1.65
2.511200e-06,1.65
2.512000e-06,1.63
2.512800e-06,1.67
2.513600e-06,1.65
2.514400e-06,1.65
2.515200e-06,1.65
2.516000e-06,1.65
2.516800e-06,1.65
2.517600e-06,1.65
2.518400e-06,1.63
2.519200e-06,1.65
2.520000e-06,1.63
2.520800e-06,1.63
2.521600e-06,1.65
2.522400e-06,1.65
2.523200e-06,1.63
2.524000e-06,1.65
2.524800e-06,1.63
2.525600e-06,1.63
2.526400e-06,1.63
2.527200e-06,1.63
2.528000e-06,1.63
2.528800e-06,1.63
2.529600e-06,1.61
2.530400e-06,1.61
2.531200e-06,1.63
2.532000e-06,1.63
2.532800e-06,1.65
2.533600e-06,1.65
2.534400e-06,1.63
2.535200e-06,1.65
2.536000e-06,1.65
2.536800e-06,1.63
2.537600e-06,1.61
2.538400e-06,1.63
2.539200e-06,1.63
2.540000e-06,1.63
2.540800e-06,1.65
2.541600e-06,1.63
2.542400e-06,1.61
2.543200e-06,1.63
2.544000e-06,1.63
2.544800e-06,1.63
2.545600e-06,1.63
2.546400e-06,1.61
2.547200e-06,1.63
2.548000e-06,1.63
2.548800e-06,1.65
2.549600e-06,1.63
2.550400e-06,1.65
2.551200e-06,1.61
2.552000e-06,1.63
2.552800e-06,1.63
2.553600e-06,1.61
2.554400e-06,1.63
2.555200e-06,1.63
2.556000e-06,1.63
2.556800e-06,1.61
2.557600e-06,1.63
2.558400e-06,1.63
2.559200e-06,1.63
2.560000e-06,1.63
2.560800e-06,1.65
2.561600e-06,1.63
2.562400e-06,1.63
2.563200e-06,1.63
2.564000e-06,1.61
2.564800e-06,1.61
2.565600e-06,1.63
2.566400e-06,1.61
2.567200e-06,1.63
2.568000e-06,1.65
2.568800e-06,1.63
2.569600e-06,1.63
2.570400e-06,1.63
2.571200e-06,1.63
2.572000e-06,1.61
2.572800e-06,1.61
2.573600e-06,1.61
2.574400e-06,1.61
2.575200e-06,1.63
2.576000e-06,1.63
2.576800e-06,1.61
2.577600e-06,1.63
2.578400e-06,1.61
2.579200e-06,1.61
2.580000e-06,1.65
2.580800e-06,1.63
2.581600e-06,1.63
2.582400e-06,1.63
2.583200e-06,1.61
2.584000e-06,1.63
2.584800e-06,1.61
2.585600e-06,1.61
2.586400e-06,1.61
2.587200e-06,1.63
2.588000e-06,1.61
2.588800e-06,1.61
2.589600e-06,1.59
2.590400e-06,1.61
2.591200e-06,1.61
2.592000e-06,1.59
2.592800e-06,1.61
2.593600e-06,1.59
2.594400e-06,1.59
2.595200e-06,1.61
2.596000e-06,1.61
2.596800e-06,1.59
2.597600e-06,1.61
2.598400e-06,1.61
2.599200e-06,1.63
2.600000e-06,1.59
2.600800e-06,1.61
2.601600e-06,1.61
2.602400e-06,1.61
2.603200e-06,1.59
2.604000e-06,1.59
2.604800e-06,1.59
2.605600e-06,1.59
2.606400e-06,1.59
2.607200e-06,1.59
2.608000e-06,1.63
2.608800e-06,1.61
2.609600e-06,1.59
2.610400e-06,1.61
2.611200e-06,1.59
2.612000e-06,1.59
2.612800e-06,1.61
2.613600e-06,1.61
2.614400e-06,1.59
2.615200e-06,1.63
2.616000e-06,1.59
2.616800e-06,1.59
2.617600e-06,1.59
2.618400e-06,1.61
2.619200e-06,1.61
2.620000e-06,1.59
2.620800e-06,1.59
2.621600e-06,1.61
2.622400e-06,1.61
2.623200e-06,1.61
2.624000e-06,1.59
2.624800e-06,1.61
2.625600e-06,1.61
2.626400e-06,1.61
2.627200e-06,1.61
2.628000e-06,1.59
2.628800e-06,1.63
2.629600e-06,1.63
2.630400e-06,1.61
2.631200e-06,1.63
2.632000e-06,1.59
2.632800e-06,1.59
2.633600e-06,1.61
2.634400e-06,1.61
2.635200e-06,1.59
2.636000e-06,1.59
2.636800e-06,1.59
2.637600e-06,1.59
2.638400e-06,1.61
2.639200e-06,1.59
2.640000e-06,1.59
2.640800e-06,1.59
2.641600e-06,1.59
2.642400e-06,1.59
2.643200e-06,1.57
2.644000e-06,1.57
2.644800e-06,1.55
2.645600e-06,1.55
2.646400e-06,1.57
2.647200e-06,1.57
2.648000e-06,1.59
2.648800e-06,1.59
2.649600e-06,1.57
2.650400e-06,1.59
2.651200e-06,1.57
2.652000e-06,1.55
2.652800e-06,1.57
2.653600e-06,1.59
2.654400e-06,1.55
2.655200e-06,1.55
2.656000e-06,1.57
2.656800e-06,1.57
2.657600e-06,1.57
2.658400e-06,1.57
2.659200e-06,1.55
2.660000e-06,1.57
2.660800e-06,1.55
2.661600e-06,1.55
2.662400e-06,1.55
2.663200e-06,1.55
2.664000e-06,1.53
2.664800e-06,1.53
2.665600e-06,1.55
2.666400e-06,1.55
2.667200e-06,1.55
2.668000e-06,1.53
2.668800e-06,1.55
2.669600e-06,1.53
2.670400e-06,1.55
2.671200e-06,1.53
2.672000e-06,1.53
2.672800e-06,1.51
2.673600e-06,1.51
2.674400e-06,1.53
2.675200e-06,1.51
2.676000e-06,1.51
2.676800e-06,1.53
2.677600e-06,1.53
2.678400e-06,1.51
2.679200e-06,1.51
2.680000e-06,1.51
2.680800e-06,1.53
2.681600e-06,1.51
2.682400e-06,1.53
2.683200e-06,1.49
2.684000e-06,1.49
2.684800e-06,1.49
2.685600e-06,1.51
2.686400e-06,1.49
2.687200e-06,1.51
2.688000e-06,1.51
2.688800e-06,1.49
2.689600e-06,1.49
2.690400e-06,1.51
2.691200e-06,1.47
2.692000e-06,1.49
2.692800e-06,1.51
2.693600e-06,1.49
2.694400e-06,1.49
2.695200e-06,1.47
2.696000e-06,1.49
2.696800e-06,1.47
2.697600e-06,1.51
2.698400e-06,1.47
2.699200e-06,1.47
2.700000e-06,1.47
2.700800e-06,1.47
2.701600e-06,1.47
2.702400e-06,1.47
2.703200e-06,1.49
2.704000e-06,1.45
2.704800e-06,1.45
2.705600e-06,1.45
2.706400e-06,1.47
2.707200e-06,1.47
2.708000e-06,1.47
2.708800e-06,1.45
2.709600e-06,1.45
2.710400e-06,1.47
2.711200e-06,1.45
2.712000e-06,1.45
2.712800e-06,1.43
2.713600e-06,1.45
2.714400e-06,1.43
2.715200e-06,1.43
2.716000e-06,1.43
2.716800e-06,1.43
2.717600e-06,1.41
2.718400e-06,1.45
2.719200e-06,1.43
2.720000e-06,1.43
2.720800e-06,1.41
2.721600e-06,1.43
2.722400e-06,1.41
2.723200e-06,1.43
2.724000e-06,1.43
2.724800e-06,1.43
2.725600e-06,1.43
2.726400e-06,1.41
2.727200e-06,1.43
2.728000e-06,1.41
2.728800e-06,1.43
2.729600e-06,1.41
2.730400e-06,1.41
2.731200e-06,1.41
2.732000e-06,1.39
2.732800e-06,1.39
2.733600e-06,1.41
2.734400e-06,1.41
2.735200e-06,1.41
2.736000e-06,1.37
2.736800e-06,1.37
2.737600e-06,1.37
2.738400e-06,1.37
2.739200e-06,1.39
2.740000e-06,1.37
2.740800e-06,1.39
2.741600e-06,1.37
2.742400e-06,1.37
2.743200e-06,1.39
2.744000e-06,1.39
2.744800e-06,1.39
2.745600e-06,1.37
2.746400e-06,1.37
2.747200e-06,1.37
2.748000e-06,1.37
2.748800e-06,1.39
2.749600e-06,1.37
2.750400e-06,1.37
2.751200e-06,1.37
2.752000e-06,1.39
2.752800e-06,1.37
2.753600e-06,1.35
2.754400e-06,1.37
2.755200e-06,1.37
2.756000e-06,1.37
2.756800e-06,1.35
2.757600e-06,1.35
2.758400e-06,1.35
2.759200e-06,1.35
2.760000e-06,1.35
2.760800e-06,1.35
2.761600e-06,1.35
2.762400e-06,1.33
2.763200e-06,1.35
2.764000e-06,1.35
2.764800e-06,1.33
2.765600e-06,1.33
2.766400e-06,1.33
2.767200e-06,1.33
2.768000e-06,1.33
2.768800e-06,1.35
2.769600e-06,1.35
2.770400e-06,1.35
2.771200e-06,1.31
2.772000e-06,1.31
2.772800e-06,1.29
2.773600e-06,1.33
2.774400e-06,1.31
2.775200e-06,1.33
2.776000e-06,1.33
2.776800e-06,1.33
2.777600e-06,1.35
2.778400e-06,1.33
2.779200e-06,1.31
2.780000e-06,1.31
2.780800e-06,1.31
2.781600e-06,1.29
2.782400e-06,1.29
2.783200e-06,1.29
2.784000e-06,1.29
2.784800e-06,1.29
2.785600e-06,1.29
2.786400e-06,1.29
2.787200e-06,1.29
2.788000e-06,1.27
2.788800e-06,1.25
2.789600e-06,1.29
2.790400e-06,1.27
2.791200e-06,1.27
2.792000e-06,1.29
2.792800e-06,1.27
2.793600e-06,1.27
2.794400e-06,1.27
2.795200e-06,1.29
2.796000e-06,1.27
2.796800e-06,1.27
2.797600e-06,1.27
2.798400e-06,1.27
2.799200e-06,1.27
2.800000e-06,1.27
2.800800e-06,1.25
2.801600e-06,1.27
2.802400e-06,1.27
2.803200e-06,1.25
2.804000e-06,1.29
2.804800e-06,1.25
2.805600e-06,1.23
2.806400e-06,1.25
2.807200e-06,1.25
2.808000e-06,1.25
2.808800e-06,1.25
2.809600e-06,1.25
2.810400e-06,1.21
2.811200e-06,1.25
2.812000e-06,1.23
2.812800e-06,1.23
2.813600e-06,1.25
2.814400e-06,1.25
2.815200e-06,1.23
2.816000e-06,1.23
2.816800e-06,1.21
2.817600e-06,1.23
2.818400e-06,1.21
2.819200e-06,1.23
2.820000e-06,1.21
2.820800e-06,1.21
2.821600e-06,1.21
2.822400e-06,1.21
2.823200e-06,1.21
2.824000e-06,1.21
2.824800e-06,1.21
2.825600e-06,1.21
2.826400e-06,1.23
2.827200e-06,1.21
2.828000e-06,1.19
2.828800e-06,1.19
2.829600e-06,1.19
2.830400e-06,1.19
2.831200e-06,1.19
2.832000e-06,1.19
2.832800e-06,1.19
2.833600e-06,1.17
2.834400e-06,1.19
2.835200e-06,1.19
2.836000e-06,1.19
2.836800e-06,1.17
2.837600e-06,1.15
2.838400e-06,1.17
2.839200e-06,1.15
2.840000e-06,1.17
2.840800e-06,1.17
2.841600e-06,1.15
2.842400e-06,1.17
2.843200e-06,1.17
2.844000e-06,1.15
2.844800e-06,1.17
2.845600e-06,1.17
2.846400e-06,1.17
2.847200e-06,1.15
2.848000e-06,1.15
2.848800e-06,1.13
2.849600e-06,1.15
2.850400e-06,1.15
2.851200e-06,1.13
2.852000e-06,1.13
2.852800e-06,1.13
2.853600e-06,1.13
2.854400e-06,1.15
2.855200e-06,1.13
2.856000e-06,1.13
2.856800e-06,1.15
2.857600e-06,1.13
2.858400e-06,1.13
2.859200e-06,1.11
2.860000e-06,1.11
2.860800e-06,1.11
2.861600e-06,1.11
2.862400e-06,1.13
2.863200e-06,1.11
2.864000e-06,1.11
2.864800e-06,1.13
2.865600e-06,1.13
2.866400e-06,1.11
2.867200e-06,1.09
2.868000e-06,1.13
2.868800e-06,1.09
2.869600e-06,1.09
2.870400e-06,1.11
2.871200e-06,1.09
2.872000e-06,1.11
2.872800e-06,1.11
2.873600e-06,1.09
2.874400e-06,1.07
2.875200e-06,1.09
2.876000e-06,1.09
2.876800e-06,1.07
2.877600e-06,1.07
2.878400e-06,1.07
2.879200e-06,1.05
2.880000e-06,1.07
2.880800e-06,1.07
2.881600e-06,1.07
2.882400e-06,1.07
2.883200e-06,1.05
2.884000e-06,1.05
2.884800e-06,1.05
2.885600e-06,1.05
2.886400e-06,1.05
2.887200e-06,1.05
2.888000e-06,1.07
2.888800e-06,1.07
2.889600e-06,1.05
2.890400e-06,1.03
2.891200e-06,1.05
2.892000e-06,1.03
2.892800e-06,1.03
2.893600e-06,1.03
2.894400e-06,1.03
2.895200e-06,1.05
2.896000e-06,1.03
2.896800e-06,1.05
2.897600e-06,1.01
2.898400e-06,1.03
2.899200e-06,1.01
2.900000e-06,1.03
2.900800e-06,1.03
2.901600e-06,1.03
2.902400e-06,1.05
2.903200e-06,1.05
2.904000e-06,1.03
2.904800e-06,1.01
2.905600e-06,1.01
2.906400e-06,0.99
2.907200e-06,0.99
2.908000e-06,1.01
2.908800e-06,1.01
2.909600e-06,0.99
2.910400e-06,1.01
2.911200e-06,0.99
2.912000e-06,0.99
2.912800e-06,0.99
2.913600e-06,0.99
2.914400e-06,0.97
2.915200e-06,1.01
2.916000e-06,0.97
2.916800e-06,0.97
2.917600e-06,0.97
2.918400e-06,0.99
2.919200e-06,0.99
2.920000e-06,0.95
2.920800e-06,0.97
2.921600e-06,0.95
2.922400e-06,0.97
2.923200e-06,0.97
2.924000e-06,0.93
2.924800e-06,0.97
